SalePrice,LotArea,OverallQual,OverallCond,YearBuilt,1stFlrSF,2ndFlrSF,BedroomAbvGr,MSZoning,LotShape,Neighborhood,CentralAir,SaleCondition,MoSold,YrSold
119000,7200,5,7,1950,988,0,3,RL,Reg,NAmes,Y,Normal,5,2007
244000,11160,7,5,1968,2110,0,3,RL,Reg,NAmes,Y,Normal,4,2010
171750,3136,7,5,2003,1405,0,2,RL,IR1,NridgHt,Y,Normal,3,2006
130000,9858,5,6,1968,874,0,3,RL,Reg,Mitchel,Y,Normal,11,2009
294000,17542,7,7,1974,1516,651,3,RL,IR1,Veenker,Y,Normal,7,2007
165400,6931,7,5,2003,760,896,3,RL,Reg,Edwards,Y,Normal,7,2008
127500,6240,6,6,1931,959,408,3,RM,Reg,BrkSide,Y,Normal,11,2007
301500,14303,8,5,1994,1987,0,2,RL,IR1,NoRidge,Y,Normal,8,2008
99900,4060,5,8,1922,864,0,2,RL,Reg,Edwards,Y,Normal,7,2009
190000,9587,7,5,2005,1166,0,2,RL,IR1,Gilbert,Y,Normal,7,2008
151000,9750,6,8,1969,1054,0,3,RL,Reg,NAmes,Y,Normal,7,2008
181000,24682,6,5,1999,892,783,3,RL,IR3,Gilbert,Y,Normal,6,2009
128900,9600,5,6,1956,1050,0,2,RL,Reg,NAmes,Y,Normal,6,2009
161500,11250,4,5,1957,1104,684,5,RL,Reg,ClearCr,Y,Normal,11,2009
180500,13515,6,6,1919,1060,764,3,RL,Reg,BrkSide,Y,Normal,7,2007
181000,4060,6,5,1998,1337,0,2,RH,Reg,NAmes,Y,Abnorml,8,2008
183900,3735,7,5,1999,713,739,3,FV,Reg,Somerst,Y,Normal,3,2006
122000,10120,7,4,1910,964,925,4,RM,IR1,OldTown,N,Normal,1,2007
378500,13214,9,5,2008,2018,0,3,RL,IR1,Timber,Y,Normal,5,2010
381000,14100,8,9,1935,1968,1479,4,RL,IR1,Crawfor,Y,Normal,5,2008
144000,11344,5,5,1958,874,650,3,RL,Reg,NAmes,Y,Normal,7,2007
260000,23595,7,6,1979,1332,192,0,RL,Reg,ClearCr,Y,Normal,4,2010
185750,9156,6,7,1968,1489,0,3,RL,IR1,NWAmes,Y,Normal,8,2009
137000,13526,5,6,1965,935,0,3,RL,IR1,Sawyer,Y,Normal,11,2006
177000,11512,6,7,1959,1357,0,2,RL,IR1,Edwards,Y,Normal,5,2008
139000,5362,5,6,1910,661,589,3,RL,Reg,Crawfor,Y,Normal,11,2007
137000,11345,5,5,1948,928,992,4,RL,Reg,NAmes,Y,Normal,7,2007
162000,12936,6,6,1972,735,660,3,RL,IR1,NWAmes,Y,Normal,12,2009
197900,17871,6,5,1967,1724,0,3,RL,IR1,NWAmes,Y,Normal,6,2009
237000,9473,8,5,2002,1128,903,3,RL,Reg,CollgCr,Y,Normal,3,2008
68400,7500,4,4,1920,698,430,2,C (all),Reg,IDOTRR,Y,Abnorml,4,2010
227000,9808,7,5,2002,1573,0,3,RL,IR1,CollgCr,Y,Normal,3,2009
180000,8049,7,5,1990,1339,0,2,RL,IR1,Timber,Y,Normal,7,2006
150500,8800,5,7,1977,1040,0,3,RL,IR1,CollgCr,Y,Normal,9,2009
139000,9400,6,5,1971,912,912,4,RL,Reg,Mitchel,Y,Normal,4,2010
169000,9638,6,7,1919,1699,748,4,RL,Reg,SWISU,Y,Normal,3,2010
132500,6000,6,6,1939,825,587,4,RM,Reg,BrkSide,Y,Normal,5,2009
143000,9790,6,5,1963,1328,0,3,RL,Reg,NWAmes,Y,Normal,6,2010
190000,36500,5,5,1964,1582,0,4,RL,IR1,ClearCr,Y,Normal,6,2006
278000,5664,8,5,2000,1659,0,2,RL,IR1,StoneBr,Y,Normal,10,2009
281000,11065,8,5,2006,1120,850,3,RL,IR1,NridgHt,Y,Partial,10,2006
180500,14112,5,7,1964,1152,0,3,RL,IR1,NAmes,Y,Normal,4,2010
119500,1680,5,7,1972,630,672,3,RM,Reg,BrDale,Y,Normal,2,2009
107500,6600,5,4,1892,1378,994,4,RM,Reg,OldTown,N,Normal,12,2009
162900,10140,7,5,1976,832,832,4,RL,Reg,NWAmes,Y,Normal,3,2006
115000,8172,5,7,1955,864,0,2,RL,Reg,Edwards,Y,Normal,4,2006
138500,8400,5,5,1968,1052,0,3,RL,Reg,NAmes,Y,Normal,11,2006
155000,8700,5,6,1963,1128,0,3,RL,Reg,NAmes,Y,Normal,12,2008
140000,3675,6,5,2005,1072,0,2,RM,Reg,Edwards,Y,Partial,6,2006
160000,63887,10,5,2008,4692,950,3,RL,IR3,Edwards,Y,Partial,1,2008
154000,7500,5,7,1959,1246,0,3,RL,Reg,NAmes,Y,Normal,5,2010
225000,10762,7,5,1999,1005,978,3,RL,IR1,Gilbert,Y,Normal,5,2009
177500,7500,6,7,1942,753,741,3,RL,IR1,Crawfor,Y,Normal,11,2009
290000,10120,8,5,1994,1203,1323,4,RL,Reg,NoRidge,Y,Normal,12,2006
232000,8688,7,5,2005,1616,0,3,RL,Reg,Somerst,Y,Normal,4,2006
130000,3363,7,5,2004,976,732,3,RM,Reg,Edwards,Y,Normal,4,2006
325000,13173,9,5,2006,1652,0,2,RL,IR1,NridgHt,Y,Normal,11,2009
202500,6955,7,5,2005,1368,0,2,RL,IR1,NridgHt,Y,Partial,9,2006
138000,8072,5,5,1994,990,0,3,RL,Reg,CollgCr,Y,Normal,5,2009
147000,12000,5,7,1948,1122,0,2,RM,Reg,OldTown,Y,Normal,5,2008
179200,7153,6,5,1991,1294,0,3,RL,Reg,SawyerW,Y,Normal,6,2008
335000,17500,7,8,1959,1902,0,3,RL,Reg,Crawfor,Y,Normal,5,2010
203000,8814,7,5,2005,1274,0,3,RL,Reg,CollgCr,Y,Partial,1,2007
302000,9572,8,5,1990,1453,1357,4,RL,IR1,NoRidge,Y,Normal,6,2007
333168,14774,9,5,1999,1422,1177,4,RL,IR1,NoRidge,Y,Normal,5,2010
119000,8190,4,6,1954,948,0,3,RL,Reg,Edwards,Y,Normal,10,2007
206900,11075,6,5,1969,1092,1020,4,RL,Reg,NAmes,Y,Normal,6,2008
295493,10226,8,5,2008,1630,0,3,RL,IR1,CollgCr,Y,Normal,1,2009
208900,4230,7,5,2006,1352,0,2,FV,Reg,Somerst,Y,Partial,4,2007
275000,14781,8,5,2001,1787,0,3,RL,IR2,CollgCr,Y,Normal,8,2006
111000,10215,4,5,1954,948,0,3,RL,Reg,Edwards,Y,Normal,2,2007
156500,8400,6,3,1957,1478,0,3,RL,Reg,NAmes,Y,Normal,6,2009
72500,6627,3,6,1949,720,0,2,RL,IR1,BrkSide,N,Normal,7,2008
190000,10186,7,5,1992,1061,862,3,RL,IR1,NoRidge,Y,Normal,6,2010
82500,5330,4,7,1940,708,0,2,RL,Reg,BrkSide,Y,Normal,12,2009
147000,9986,8,5,2006,1795,0,2,RL,Reg,Somerst,Y,Partial,2,2007
55000,3636,4,4,1922,796,0,2,RM,Reg,IDOTRR,N,Normal,1,2008
79000,4270,3,6,1931,774,0,3,RH,Reg,Edwards,Y,Normal,5,2007
130500,6600,5,9,1982,816,0,3,RL,Reg,Mitchel,Y,Normal,10,2008
256000,10440,6,7,1920,1584,1208,5,RM,Reg,OldTown,Y,Normal,6,2008
176500,9084,7,5,1998,955,677,3,RL,IR1,Gilbert,Y,Normal,6,2006
227000,10000,8,5,2006,1588,0,3,RL,Reg,Somerst,Y,Normal,12,2007
132500,10780,5,5,1976,954,0,3,RL,IR1,CollgCr,Y,Normal,7,2006
100000,8877,4,6,1938,816,0,2,RL,Reg,Edwards,Y,Normal,5,2009
125500,7200,5,6,1938,803,557,2,RM,Reg,IDOTRR,Y,Normal,7,2006
125000,2368,5,6,1970,765,600,3,RM,Reg,BrDale,Y,Normal,5,2009
167900,9650,6,5,1977,1334,0,2,RL,Reg,NWAmes,Y,Normal,4,2009
135000,9246,5,5,1973,1656,0,4,RL,IR1,NWAmes,Y,Normal,11,2008
52500,4118,4,4,1941,693,0,2,RM,IR1,OldTown,N,Normal,3,2006
200000,13450,7,5,2002,920,941,3,RL,IR1,CollgCr,Y,Normal,6,2006
128500,9560,5,7,1972,864,0,3,RL,IR1,CollgCr,Y,Normal,6,2006
123000,8294,4,5,1971,872,0,3,RL,Reg,NAmes,Y,Normal,6,2007
155000,13695,6,5,2003,1114,0,3,RL,Reg,SawyerW,Y,Normal,7,2008
228500,9375,8,5,2002,1284,885,3,RL,Reg,CollgCr,Y,Normal,8,2007
177000,7558,6,6,1928,1172,741,3,RL,Reg,Crawfor,Y,Normal,3,2009
155835,11103,7,5,2006,728,728,3,RL,IR1,CollgCr,Y,Partial,7,2007
108500,6000,4,4,1920,960,0,2,RM,Reg,OldTown,Y,Normal,7,2007
262500,20781,7,7,1968,2156,0,3,RL,IR2,NWAmes,Y,Normal,6,2006
283463,15306,8,5,2006,1776,0,3,RL,IR1,Timber,Y,Partial,5,2007
215000,16196,7,5,1998,1494,0,3,RL,IR3,SawyerW,Y,Normal,8,2007
122000,5250,8,5,1872,938,1215,4,RM,Reg,OldTown,N,Normal,12,2008
200000,11643,5,5,1969,1338,1296,6,RL,Reg,NAmes,Y,Normal,8,2009
171000,9247,6,6,1962,858,858,4,RL,IR1,NAmes,Y,Normal,3,2008
134900,6000,6,9,1937,786,390,2,RM,Reg,BrkSide,Y,Normal,7,2009
410000,14720,8,5,1995,2053,1185,4,RL,IR1,NoRidge,Y,Normal,3,2010
235000,10316,7,5,2000,992,873,3,RL,IR1,CollgCr,Y,Normal,6,2008
170000,10192,7,6,1968,1222,698,4,RL,IR1,NWAmes,Y,Normal,9,2006
110000,9477,5,5,1966,892,0,3,RL,Reg,NAmes,Y,Normal,10,2008
149900,12537,5,6,1971,1078,0,3,RL,IR1,NAmes,Y,Normal,4,2010
177500,2117,6,5,2000,769,804,3,FV,Reg,Somerst,Y,Normal,6,2010
315000,16737,9,5,2004,1980,0,3,RL,Reg,NridgHt,Y,Normal,9,2006
189000,9842,5,6,1921,990,1611,4,RL,Reg,SWISU,Y,Normal,5,2008
260000,16158,7,5,2005,1530,0,3,RL,IR1,StoneBr,Y,Normal,6,2009
104900,12513,4,4,1920,1281,457,4,RL,IR1,NAmes,Y,Normal,6,2009
156932,8499,6,5,2006,616,796,3,RL,IR1,Gilbert,Y,Partial,3,2007
144152,3180,7,5,2005,520,600,2,FV,Reg,Somerst,Y,Abnorml,4,2006
216000,7500,7,5,2000,814,860,3,FV,Reg,Somerst,Y,Normal,1,2010
193000,9179,7,5,1999,882,908,3,RL,IR1,CollgCr,Y,Abnorml,6,2008
127000,2665,5,6,1977,925,550,4,RM,Reg,MeadowV,Y,Normal,7,2006
144000,4435,6,5,2003,848,0,1,RM,Reg,CollgCr,Y,Normal,6,2009
232000,10635,8,5,2003,1668,0,3,RL,IR2,CollgCr,Y,Normal,5,2010
105000,5400,4,6,1920,840,534,2,RL,Reg,OldTown,Y,Normal,10,2009
165500,9600,6,6,1955,1661,0,3,RL,Reg,NAmes,Y,Normal,10,2008
274300,9750,7,6,1998,1108,989,3,RL,Reg,CollgCr,Y,Normal,6,2006
466500,11400,10,5,2001,2633,0,2,RL,Reg,NoRidge,Y,Normal,3,2007
250000,10625,7,5,2005,1026,932,3,FV,Reg,Somerst,Y,Normal,7,2008
239000,10991,8,5,2007,1571,0,3,RL,IR1,Timber,Y,Partial,12,2007
91000,6292,6,5,1930,790,0,2,RL,Reg,SWISU,N,Normal,4,2008
117000,10998,5,5,1941,984,620,3,RL,Reg,Edwards,Y,Normal,7,2009
83000,1953,6,5,1973,483,504,2,RM,Reg,BrDale,Y,Normal,6,2006
167500,9735,5,5,2006,754,640,3,RL,Reg,Timber,Y,Normal,5,2008
58500,8212,3,3,1914,864,0,2,RL,Reg,Edwards,N,Normal,6,2010
237500,12925,6,7,1970,2117,0,4,RL,IR1,NAmes,Y,Normal,5,2008
157000,7200,7,7,1920,998,764,4,RM,Reg,OldTown,Y,Normal,10,2006
112000,25339,5,7,1918,1416,0,3,RL,Reg,Sawyer,Y,Normal,8,2007
105000,9060,6,5,1939,698,560,2,RL,Reg,Edwards,Y,Normal,10,2009
125500,5436,4,8,1922,796,358,3,RM,Reg,IDOTRR,Y,Normal,5,2010
250000,16692,7,5,1978,1392,1392,5,RL,IR1,NWAmes,Y,Normal,7,2006
136000,8520,6,7,1916,1664,862,5,RM,Reg,OldTown,N,Family,8,2007
377500,14892,9,5,2006,1746,0,3,RL,IR1,Gilbert,Y,Normal,10,2009
131000,6000,6,6,1941,869,349,3,RM,Reg,BrkSide,Y,Normal,3,2007
235000,9100,7,5,2000,1525,0,3,RL,Reg,CollgCr,Y,Normal,9,2006
124000,8944,5,5,1967,1584,0,4,RL,Reg,NAmes,Y,Normal,4,2009
123000,7838,5,5,1967,900,0,3,RL,Reg,NAmes,Y,Normal,12,2006
163000,10800,6,7,1905,1221,691,3,RM,Reg,OldTown,N,Normal,4,2008
246578,4045,7,5,2006,1500,0,2,RL,Reg,Blmngtn,Y,Partial,10,2006
281213,12665,8,5,2005,1133,1349,4,RL,IR1,Timber,Y,Normal,2,2007
160000,57200,5,5,1948,1687,0,3,RL,IR1,Timber,Y,Normal,6,2010
137500,6120,5,8,1920,939,574,4,RM,Reg,BrkSide,Y,Normal,5,2007
138000,7200,5,4,1950,1136,768,3,RL,Reg,NAmes,Y,Normal,5,2009
137450,6171,6,6,1925,1160,448,3,RL,Reg,SWISU,Y,Normal,10,2009
120000,6000,6,7,1929,950,208,3,RM,Reg,BrkSide,Y,Normal,7,2008
193000,7415,6,5,2004,864,729,3,RL,IR1,Gilbert,Y,Normal,4,2008
193879,6762,7,5,2006,1294,0,2,RL,Reg,CollgCr,Y,Partial,7,2006
282922,15256,8,5,2007,1464,0,3,RL,IR1,Somerst,Y,Normal,8,2007
105000,10410,3,4,1915,694,520,3,RL,Reg,OldTown,Y,Family,1,2006
275000,3842,8,5,2004,1646,0,2,RM,IR1,Crawfor,Y,Normal,1,2008
133000,8445,5,7,1972,768,0,2,RL,Reg,CollgCr,Y,Normal,3,2009
112000,8780,5,5,1985,833,0,3,RL,IR1,Mitchel,Y,Normal,3,2009
125500,7740,4,7,1910,741,622,3,RM,Reg,OldTown,Y,Normal,6,2010
215000,20544,7,6,1986,1236,857,3,RL,IR1,NWAmes,Y,Normal,11,2008
230000,12420,7,5,2001,944,896,3,RL,Reg,CollgCr,Y,Normal,6,2009
140000,9600,6,8,1950,1112,556,3,RL,Reg,NAmes,Y,Normal,9,2009
90000,7200,4,5,1949,1040,0,2,RL,Reg,NAmes,N,Normal,6,2009
257000,10994,8,5,2005,1844,0,2,RL,IR1,SawyerW,Y,Abnorml,9,2009
207000,13053,6,7,1923,1053,795,4,RL,Reg,BrkSide,Y,Normal,6,2008
175900,3635,7,5,2007,1569,0,1,RL,Reg,Blmngtn,Y,Normal,5,2009
122500,11340,4,6,1885,1246,1044,4,RM,Reg,OldTown,Y,Normal,4,2010
340000,16545,8,5,1998,1310,1140,3,RL,IR1,NoRidge,Y,Normal,5,2009
124000,9204,5,5,1963,1144,0,3,RL,Reg,NAmes,Y,Normal,8,2008
223000,16381,6,5,1969,1844,0,3,RL,IR1,Crawfor,Y,Normal,12,2006
179900,11700,6,6,1968,708,708,3,RL,Reg,NWAmes,Y,Normal,5,2006
127500,4043,6,5,1977,1069,0,2,RL,Reg,NPkVill,Y,Normal,7,2010
136500,4435,6,5,2003,848,0,1,RM,Reg,CollgCr,Y,Normal,3,2008
274970,19690,6,7,1966,1575,626,4,RL,IR1,Edwards,Y,Alloca,8,2006
144000,9503,5,5,1958,1344,0,2,RL,Reg,NAmes,Y,Normal,6,2007
142000,10721,6,6,1959,1252,0,3,RL,IR1,NAmes,Y,Normal,10,2008
271000,10944,7,5,1994,1223,904,3,RL,IR1,NoRidge,Y,Normal,8,2008
140000,10930,5,6,1945,1048,510,3,RL,Reg,NAmes,Y,Normal,4,2008
119000,7200,5,7,1940,804,0,2,RM,Reg,OldTown,Y,Abnorml,2,2010
182900,12546,6,7,1981,1440,0,3,RL,IR1,NWAmes,Y,Normal,4,2007
192140,21930,5,5,2005,734,1104,4,RL,IR3,Gilbert,Y,Normal,7,2006
143750,4928,6,6,1976,958,0,2,RL,IR1,NPkVill,Y,Normal,10,2009
64500,10800,4,6,1927,968,0,4,RL,Reg,OldTown,Y,Normal,8,2007
186500,10261,6,5,2000,962,830,3,RL,IR1,Gilbert,Y,Normal,5,2008
160000,17400,5,5,1977,1126,0,3,RL,Reg,Mitchel,Y,Normal,5,2006
174000,8400,6,9,1962,1537,0,3,RL,Reg,NAmes,Y,Abnorml,7,2008
120500,9000,4,6,1971,864,0,3,RL,Reg,NAmes,Y,Normal,5,2007
394617,12444,8,5,2008,1932,0,2,RL,Reg,NridgHt,Y,Partial,11,2008
149700,7407,6,7,1957,1236,0,2,RM,Reg,OldTown,Y,Normal,4,2010
197000,11584,7,6,1979,1040,685,3,RL,Reg,NWAmes,Y,Normal,11,2007
191000,11526,6,7,1922,1423,748,3,RL,IR1,Crawfor,Y,Normal,9,2008
149300,4426,6,5,2004,848,0,1,RM,Reg,CollgCr,Y,Normal,5,2008
310000,11003,10,5,2008,1026,981,3,FV,Reg,Somerst,Y,Normal,4,2009
121000,8854,6,6,1916,952,0,2,RL,Reg,BrkSide,N,Normal,5,2009
179600,8500,7,5,2004,1422,0,3,RL,Reg,CollgCr,Y,Normal,11,2007
129000,8400,6,5,1966,913,0,3,RL,Reg,Sawyer,Y,Normal,5,2007
157900,26142,5,7,1962,1188,0,3,RL,IR1,Mitchel,Y,Normal,4,2010
240000,10000,8,5,1995,1220,870,3,RL,Reg,CollgCr,Y,Normal,12,2007
112000,11767,4,7,1910,796,550,2,RL,Reg,Edwards,N,Normal,5,2007
92000,1533,5,7,1970,630,0,1,RM,Reg,MeadowV,Y,Abnorml,8,2006
136000,9000,5,5,1974,896,896,4,RL,Reg,NAmes,Y,Normal,9,2009
287090,9262,8,5,2008,1578,0,3,RL,Reg,Somerst,Y,Partial,5,2009
145000,3675,5,5,2005,1072,0,2,RM,Reg,Edwards,Y,Normal,5,2006
84500,17217,5,5,2006,1140,0,3,RL,Reg,Mitchel,Y,Abnorml,7,2006
185000,7500,7,5,2004,1221,0,2,FV,Reg,Somerst,Y,Normal,10,2009
175000,7917,6,5,1999,953,694,3,RL,Reg,Gilbert,Y,Normal,8,2007
210000,13175,6,6,1978,2073,0,3,RL,Reg,NWAmes,Y,Normal,2,2010
266500,9042,7,9,1941,1188,1152,4,RL,Reg,Crawfor,Y,Normal,5,2010
142125,9717,5,6,1950,1078,0,2,RL,Reg,NAmes,Y,Normal,4,2010
147500,9937,5,6,1965,1256,0,3,RL,Reg,Edwards,Y,Normal,6,2008
